caregiver_id,name,gender,birth_date,experience_years,certifications,specialties,service_region,has_vehicle,hourly_rate
344,안영자,Female,1953-01-13,15,요양보호사 1급|간호사|간호조무사|작업치료사|물리치료사,고혈압|척추염|재활|식사보조|치매|파킨슨,SEOUL_JUNGNANG,False,28200
345,배소영,Female,1958-12-17,3,작업치료사|간호사,당뇨|척추염|중풍,SEOUL_JUNG,False,17700
346,한유진,Female,1969-03-19,13,재활치료사|간호사|작업치료사|간호조무사,중풍|고혈압|척추염|식사보조|호스피스|관절염,SEOUL_GANGDONG,True,25100
347,최은주,Female,1986-02-28,4,간호사|요양보호사 2급|사회복지사 2급,관절염|고혈압|중풍,SEOUL_DONGDAEMUN,False,18600
348,이민준,Male,1961-01-27,9,요양보호사 2급|사회복지사 2급|간호조무사,중풍|암|식사보조|관절염|인지장애,SEOUL_GANGBUK,True,22600
349,양보람,Female,1971-05-13,8,간호사|재활치료사|요양보호사 2급,척추염|중풍|암|고혈압,GYEONGGI_ANYANG,False,23200
350,황혜진,Female,1971-11-05,14,사회복지사 2급|요양보호사 1급|요양보호사 2급|재활치료사|간호사,재활|호스피스|중풍|관절염|당뇨|골다공증,SEOUL_GWANAK,False,28300
351,문재호,Male,1960-05-21,13,간호사|물리치료사|요양보호사 2급|사회복지사 2급|작업치료사,골다공증|재활|와상환자|고혈압|파킨슨|호스피스,GYEONGGI_GIMPO,True,27600
352,장성민,Male,1955-08-12,13,간호사|재활치료사|물리치료사|요양보호사 1급|간호조무사,호스피스|인지장애|관절염|당뇨|고혈압|파킨슨,SEOUL_GWANGJIN,True,24600
353,권준호,Male,1966-10-28,14,작업치료사|재활치료사|간호사|사회복지사 2급,파킨슨|인지장애|척추염|관절염|식사보조|중풍,INCHEON_BUPYEONG,False,27600
354,문지현,Female,1968-04-02,10,간호조무사|요양보호사 1급|작업치료사|간호사,뇌졸중|파킨슨|당뇨|골다공증|중풍|치매,SEOUL_EUNPYEONG,True,25200
355,문민수,Male,1978-01-15,15,사회복지사 2급|간호조무사|요양보호사 2급|작업치료사,치매|고혈압|골다공증|호스피스|당뇨|중풍,SEOUL_NOWON,True,28300
356,최민준,Male,1971-08-04,14,요양보호사 2급|간호사|간호조무사|작업치료사|재활치료사,골다공증|관절염|고혈압|호스피스|인지장애|중풍,SEOUL_MAPO,False,25600
357,장성호,Male,1988-08-09,13,작업치료사|요양보호사 1급|간호사|요양보호사 2급|사회복지사 2급,호스피스|재활|파킨슨|인지장애|관절염|척추염,SEOUL_JONGNO,False,24600
358,신정호,Male,1978-09-30,13,간호사|물리치료사|작업치료사|요양보호사 2급|요양보호사 1급,치매|재활|호스피스|인지장애|암|중풍,SEOUL_YANGCHEON,True,26900
359,백미선,Female,1953-01-25,10,요양보호사 1급|요양보호사 2급|작업치료사,와상환자|당뇨|뇌졸중|암|척추염|치매,BUSAN_HAEUNDAE,False,23600
360,유수진,Female,1957-06-16,14,사회복지사 2급|간호사|작업치료사|요양보호사 2급,관절염|당뇨|뇌졸중|파킨슨|식사보조|치매,SEOUL_EUNPYEONG,True,25000
361,강시우,Male,1986-06-04,10,사회복지사 2급|물리치료사|요양보호사 1급,와상환자|파킨슨|암|뇌졸중|중풍|식사보조,GWANGJU_SEOGU,True,23200
362,배준호,Male,1966-10-01,3,재활치료사,고혈압|관절염|재활|와상환자,INCHEON_BUPYEONG,False,17700
363,한준호,Male,1950-05-21,12,간호조무사|재활치료사|사회복지사 2급|작업치료사,파킨슨|암|고혈압|관절염|재활|골다공증,SEOUL_DONGDAEMUN,False,23400
364,최상철,Male,1953-08-20,12,간호사|사회복지사 2급|재활치료사|간호조무사|작업치료사,암|식사보조|재활|인지장애|고혈압|치매,SEOUL_GEUMCHEON,True,26900
365,문영희,Female,1966-04-12,10,간호사|사회복지사 2급|작업치료사,중풍|파킨슨|치매|당뇨|식사보조,SEOUL_GANGNAM,True,24400
366,신미숙,Female,1950-11-24,10,요양보호사 2급|작업치료사|간호사,고혈압|와상환자|재활|인지장애|관절염|중풍,SEOUL_SONGPA,False,25100
367,허수진,Female,1951-06-24,14,작업치료사|간호사|요양보호사 2급|간호조무사,골다공증|와상환자|고혈압|척추염|암|치매,GYEONGGI_UIJEONGBU,True,25400
368,강민정,Female,1984-07-22,4,간호사|요양보호사 2급|재활치료사,뇌졸중|와상환자|골다공증|중풍,SEOUL_DOBONG,True,18700
369,윤태영,Male,1964-06-01,8,요양보호사 2급|간호조무사|요양보호사 1급,인지장애|암|골다공증|당뇨|치매,SEOUL_GWANGJIN,False,22300
370,배동현,Male,1971-12-17,2,사회복지사 2급,고혈압|재활,SEOUL_SEONGBUK,False,17200
371,허영자,Female,1985-09-18,8,간호사|물리치료사|요양보호사 1급|간호조무사,호스피스|인지장애|치매|파킨슨|고혈압,GYEONGGI_UIJEONGBU,True,22900
372,홍수진,Female,1987-12-10,13,간호사|작업치료사|요양보호사 2급|요양보호사 1급|간호조무사,식사보조|당뇨|치매|와상환자|척추염|파킨슨,SEOUL_JUNG,False,24900
373,안유진,Female,1977-05-19,2,물리치료사|재활치료사,와상환자|뇌졸중,GYEONGGI_GOYANG,True,18700
374,장정호,Male,1983-03-06,12,사회복지사 2급|요양보호사 2급|작업치료사|요양보호사 1급,고혈압|와상환자|치매|뇌졸중|당뇨|골다공증,SEOUL_SEOCHO,False,26200
375,조정은,Female,1976-07-16,12,간호사|재활치료사|요양보호사 2급|작업치료사|간호조무사,암|인지장애|척추염|호스피스|당뇨|재활,SEOUL_GWANAK,True,26900
376,최상철,Male,1955-02-27,6,작업치료사|간호사|간호조무사,관절염|식사보조|재활|호스피스,GYEONGGI_GIMPO,True,19200
377,고정희,Female,1954-12-21,8,작업치료사|간호조무사|물리치료사,암|척추염|와상환자|재활,SEOUL_SEONGBUK,False,21900
378,서지훈,Male,1986-01-06,7,재활치료사|작업치료사,암|척추염|식사보조|뇌졸중|치매,SEOUL_SONGPA,False,21300
379,류준호,Male,1954-06-01,10,간호조무사|재활치료사|물리치료사,척추염|와상환자|암|파킨슨|식사보조,GYEONGGI_YONGIN,False,22200
380,황재호,Male,1987-02-06,7,간호사|사회복지사 2급,골다공증|치매|인지장애|당뇨,SEOUL_SEODAEMUN,True,23100
381,양시우,Male,1956-03-20,3,사회복지사 2급|요양보호사 1급,중풍|고혈압|파킨슨,SEOUL_GANGBUK,True,17100
382,손순자,Female,1977-11-10,13,요양보호사 2급|요양보호사 1급|간호사|사회복지사 2급,치매|재활|척추염|호스피스|파킨슨|암,SEOUL_JUNG,True,26700
383,배정희,Female,1987-05-03,14,요양보호사 1급|사회복지사 2급|물리치료사|작업치료사|간호사,관절염|척추염|재활|골다공증|식사보조|인지장애,SEOUL_GURO,True,27800
384,오승현,Male,1952-02-10,12,사회복지사 2급|작업치료사|요양보호사 2급|요양보호사 1급,척추염|호스피스|치매|인지장애|와상환자|관절염,GYEONGGI_UIJEONGBU,True,24300
385,임정희,Female,1956-05-17,4,사회복지사 2급|작업치료사|요양보호사 1급,중풍|치매|골다공증,SEOUL_SEONGBUK,True,17300
386,신소영,Female,1979-03-19,6,물리치료사|사회복지사 2급|작업치료사,고혈압|파킨슨|인지장애|암,SEOUL_GWANAK,True,21100
387,송순자,Female,1971-04-10,14,간호사|재활치료사|요양보호사 2급|간호조무사,고혈압|치매|재활|중풍|인지장애|암,SEOUL_GEUMCHEON,False,25200
388,남현우,Male,1966-09-01,15,물리치료사|요양보호사 1급|간호사|사회복지사 2급,고혈압|인지장애|호스피스|척추염|뇌졸중|관절염,SEOUL_NOWON,False,28500
389,남지영,Female,1950-04-13,14,요양보호사 1급|요양보호사 2급|간호조무사|사회복지사 2급,당뇨|호스피스|와상환자|식사보조|관절염|척추염,SEOUL_YANGCHEON,False,27100
390,임숙자,Female,1973-02-06,14,작업치료사|재활치료사|요양보호사 2급|물리치료사,와상환자|파킨슨|뇌졸중|척추염|당뇨|골다공증,GYEONGGI_HANAM,False,26800
391,임승현,Male,1954-04-23,5,사회복지사 2급|요양보호사 1급,재활|치매|인지장애,SEOUL_SEOCHO,False,20500
392,양미선,Female,1979-08-06,4,간호사|요양보호사 1급,골다공증|척추염|와상환자,DAEGU_JUNG,False,16700
393,서미숙,Female,1975-06-29,8,간호조무사|요양보호사 1급|재활치료사,관절염|당뇨|치매|고혈압,SEOUL_SEONGDONG,False,21900
394,서정희,Female,1953-12-23,4,재활치료사|간호조무사|간호사,치매|와상환자|식사보조,SEOUL_JUNG,False,19000
395,손미숙,Female,1984-03-01,2,물리치료사|간호조무사,치매|당뇨,GWANGJU_SEOGU,False,18700
396,장경희,Female,1960-10-16,2,재활치료사,뇌졸중|호스피스,SEOUL_SEOCHO,False,17800
397,정지영,Female,1951-04-24,4,간호사|요양보호사 1급|간호조무사,인지장애|중풍|암,SEOUL_SEONGBUK,False,16900
398,안영희,Female,1968-08-06,12,간호조무사|재활치료사|사회복지사 2급|물리치료사|작업치료사,인지장애|골다공증|호스피스|치매|뇌졸중|식사보조,SEOUL_SEONGDONG,True,24500
399,안미숙,Female,1984-11-22,11,재활치료사|간호조무사|간호사|사회복지사 2급,호스피스|고혈압|중풍|재활|뇌졸중,SEOUL_DONGJAK,True,25300
400,장정희,Female,1959-07-20,7,사회복지사 2급|간호사,중풍|인지장애|뇌졸중|고혈압,SEOUL_JUNGNANG,True,19300
401,신정호,Male,1987-04-06,13,간호사|사회복지사 2급|요양보호사 1급|물리치료사|재활치료사,암|인지장애|골다공증|당뇨|호스피스|와상환자,SEOUL_SONGPA,False,26800
402,임순자,Female,1968-06-12,9,물리치료사|사회복지사 2급|간호조무사,고혈압|뇌졸중|암|파킨슨|당뇨,SEOUL_GANGDONG,True,22100
403,손서연,Female,1976-01-20,9,작업치료사|요양보호사 2급|재활치료사|간호조무사,재활|고혈압|인지장애|호스피스|뇌졸중,SEOUL_JUNG,True,23300
404,손준호,Male,1954-04-04,3,작업치료사,와상환자|파킨슨|호스피스|중풍,SEOUL_SONGPA,True,18100
405,류영호,Male,1952-09-20,13,간호사|요양보호사 1급|사회복지사 2급|작업치료사,뇌졸중|재활|암|와상환자|골다공증|호스피스,SEOUL_SEOCHO,True,24100
406,김민정,Female,1958-11-25,5,간호조무사|요양보호사 1급,재활|중풍|골다공증,SEOUL_GWANAK,False,20400
407,백미영,Female,1988-12-24,8,물리치료사|요양보호사 1급|작업치료사,골다공증|암|뇌졸중|척추염,GYEONGGI_SEONGNAM,True,23500
408,오정호,Male,1987-12-23,11,물리치료사|작업치료사|요양보호사 2급,골다공증|재활|암|당뇨|치매|식사보조,GYEONGGI_GIMPO,False,25700
409,윤정우,Male,1979-06-19,11,사회복지사 2급|간호사|재활치료사|요양보호사 2급,암|중풍|재활|식사보조|고혈압|뇌졸중,SEOUL_SEOCHO,False,24100
410,정정숙,Female,1967-10-04,9,간호조무사|작업치료사|재활치료사|요양보호사 1급,뇌졸중|골다공증|고혈압|식사보조|재활|중풍,SEOUL_DONGJAK,False,21000
411,이영자,Female,1956-12-11,5,요양보호사 2급|사회복지사 2급,치매|인지장애|골다공증|식사보조,SEOUL_YANGCHEON,True,21300
412,윤미영,Female,1985-04-04,8,요양보호사 2급|재활치료사|간호사|사회복지사 2급,척추염|뇌졸중|암|당뇨|파킨슨,SEOUL_GWANAK,False,20500
413,윤민재,Male,1980-08-01,10,간호조무사|요양보호사 1급|요양보호사 2급|간호사,고혈압|골다공증|뇌졸중|당뇨|식사보조,GYEONGGI_GIMPO,False,22700
414,안은주,Female,1951-09-15,9,작업치료사|요양보호사 1급|간호조무사,골다공증|치매|재활|뇌졸중|와상환자,SEOUL_GWANGJIN,True,22500
415,한영자,Female,1974-06-21,2,요양보호사 1급,호스피스|식사보조,SEOUL_SEODAEMUN,False,15700
416,백건우,Male,1971-04-29,11,간호사|간호조무사|재활치료사,고혈압|파킨슨|와상환자|골다공증|재활|당뇨,GYEONGGI_SIHEUNG,True,22900
417,정성호,Male,1976-09-16,10,사회복지사 2급|간호조무사|요양보호사 1급,척추염|치매|당뇨|관절염|파킨슨,SEOUL_MAPO,True,25400
418,양용수,Male,1970-03-01,2,요양보호사 2급,고혈압|와상환자,SEOUL_JONGNO,False,15200
419,류용수,Male,1951-12-12,5,간호조무사|재활치료사,인지장애|중풍|골다공증,SEOUL_SONGPA,True,17600
420,배미숙,Female,1957-03-11,5,요양보호사 1급|간호조무사|재활치료사,치매|식사보조|골다공증,SEOUL_DOBONG,True,20000
421,홍미영,Female,1971-06-16,10,간호사|요양보호사 2급|간호조무사,관절염|고혈압|뇌졸중|와상환자|중풍,SEOUL_JUNGNANG,True,23100
422,유은주,Female,1964-06-11,15,요양보호사 1급|간호사|간호조무사|사회복지사 2급,암|인지장애|척추염|호스피스|당뇨|재활,SEOUL_GANGSEO,True,28700
423,류유진,Female,1962-03-06,2,사회복지사 2급,중풍|암,SEOUL_GANGDONG,True,15400
424,류상철,Male,1965-07-06,13,작업치료사|요양보호사 2급|재활치료사|요양보호사 1급|간호조무사,골다공증|와상환자|관절염|인지장애|호스피스|뇌졸중,SEOUL_MAPO,False,24000
425,배지훈,Male,1966-04-23,12,사회복지사 2급|요양보호사 2급|작업치료사|간호사,관절염|골다공증|와상환자|재활|식사보조|척추염,SEOUL_SEODAEMUN,False,26900
426,김준호,Male,1974-11-29,9,사회복지사 2급|물리치료사|간호사,뇌졸중|재활|식사보조|파킨슨|인지장애,GYEONGGI_GIMPO,False,24000
427,장기철,Male,1982-03-25,14,요양보호사 2급|간호조무사|물리치료사|간호사,인지장애|골다공증|뇌졸중|와상환자|파킨슨|암,SEOUL_DOBONG,True,26600
428,남민재,Male,1956-08-05,12,간호조무사|사회복지사 2급|재활치료사|물리치료사|작업치료사,인지장애|식사보조|고혈압|관절염|파킨슨|암,SEOUL_MAPO,True,26700
429,권하나,Female,1961-03-25,15,간호사|요양보호사 2급|물리치료사|사회복지사 2급|요양보호사 1급,고혈압|척추염|파킨슨|식사보조|인지장애|당뇨,SEOUL_GANGBUK,False,27400
430,송영자,Female,1972-10-12,15,요양보호사 2급|간호조무사|간호사|물리치료사|사회복지사 2급,와상환자|골다공증|파킨슨|인지장애|암|호스피스,SEOUL_MAPO,False,25700
431,배보람,Female,1953-04-19,2,재활치료사|요양보호사 2급,중풍|척추염,SEOUL_SONGPA,False,15200
432,신태영,Male,1959-04-12,13,간호사|물리치료사|요양보호사 2급|간호조무사|작업치료사,인지장애|고혈압|당뇨|암|뇌졸중|중풍,SEOUL_SEODAEMUN,False,25300
433,백민재,Male,1955-06-07,11,간호조무사|재활치료사|작업치료사,치매|뇌졸중|파킨슨|척추염|호스피스|당뇨,SEOUL_MAPO,False,22800
434,홍상철,Male,1984-09-22,2,사회복지사 2급,와상환자|관절염|호스피스,SEOUL_YEONGDEUNGPO,True,15800
435,강기철,Male,1984-09-22,11,재활치료사|사회복지사 2급|간호사|간호조무사,척추염|관절염|고혈압|골다공증|당뇨|인지장애,SEOUL_GANGSEO,False,26100
436,고철수,Male,1975-03-31,4,물리치료사|작업치료사|재활치료사,인지장애|호스피스|골다공증,SEOUL_SONGPA,False,17100
437,서순자,Female,1988-08-18,4,요양보호사 1급|작업치료사|간호조무사,중풍|골다공증|호스피스|파킨슨,SEOUL_JUNG,True,19000
438,김영자,Female,1951-05-04,5,물리치료사|간호사|사회복지사 2급,치매|고혈압|골다공증,SEOUL_SEONGBUK,False,17600
439,강미선,Female,1984-07-13,4,간호사|요양보호사 2급,와상환자|뇌졸중|고혈압|당뇨,SEOUL_JUNG,True,18800
440,박영희,Female,1984-01-02,2,물리치료사|간호사,당뇨|중풍,DAEGU_SUSEONG,False,15500
441,고정호,Male,1972-08-13,10,간호사|요양보호사 1급|작업치료사,파킨슨|식사보조|척추염|당뇨|뇌졸중,SEOUL_JONGNO,False,22500
442,정현우,Male,1978-02-11,6,요양보호사 1급|작업치료사,인지장애|파킨슨|재활|골다공증,SEOUL_SEONGDONG,False,18700
443,권재호,Male,1986-09-29,9,요양보호사 2급|사회복지사 2급|작업치료사|요양보호사 1급,식사보조|고혈압|척추염|당뇨|골다공증,SEOUL_GANGNAM,True,24400
444,배준호,Male,1956-12-07,14,간호조무사|물리치료사|작업치료사|재활치료사,중풍|재활|치매|관절염|호스피스|와상환자,ULSAN_JUNG,True,26800
445,조숙자,Female,1965-02-22,14,재활치료사|요양보호사 2급|요양보호사 1급|간호조무사|물리치료사,와상환자|호스피스|파킨슨|고혈압|관절염|골다공증,GYEONGGI_GOYANG,True,28500
446,장은주,Female,1967-09-03,5,사회복지사 2급|작업치료사,고혈압|파킨슨|골다공증|재활,GYEONGGI_ANYANG,True,20600
447,한미선,Female,1989-12-18,4,물리치료사|재활치료사|작업치료사,고혈압|치매|인지장애|뇌졸중,INCHEON_BUPYEONG,True,20000
448,안성민,Male,1978-11-19,10,사회복지사 2급|재활치료사|물리치료사|간호조무사,관절염|인지장애|고혈압|암|재활,SEOUL_SEODAEMUN,True,22400
449,류상철,Male,1956-08-24,8,재활치료사|요양보호사 1급|간호조무사|사회복지사 2급,인지장애|파킨슨|뇌졸중|재활,GYEONGGI_SIHEUNG,True,21200
450,백용수,Male,1956-07-08,15,간호사|요양보호사 1급|물리치료사|작업치료사,당뇨|식사보조|치매|인지장애|파킨슨|와상환자,SEOUL_SEODAEMUN,False,28900
451,유현수,Male,1951-07-21,12,재활치료사|사회복지사 2급|작업치료사|요양보호사 1급|간호조무사,치매|중풍|골다공증|호스피스|뇌졸중|인지장애,SEOUL_JUNGNANG,False,24400
452,백상철,Male,1980-10-03,5,요양보호사 1급|재활치료사|간호사,인지장애|암|당뇨|와상환자,SEOUL_YANGCHEON,False,20000
453,황숙자,Female,1984-06-27,2,요양보호사 2급|물리치료사,재활|파킨슨,GYEONGGI_PAJU,False,17800
454,서성민,Male,1962-06-09,9,요양보호사 2급|요양보호사 1급|사회복지사 2급,중풍|치매|식사보조|골다공증|파킨슨,SEOUL_DONGDAEMUN,False,24100
455,배상철,Male,1973-05-12,13,재활치료사|작업치료사|요양보호사 2급|물리치료사|요양보호사 1급,중풍|당뇨|고혈압|파킨슨|재활|관절염,SEOUL_YONGSAN,True,24700
456,안혜진,Female,1964-02-29,12,간호조무사|사회복지사 2급|요양보호사 1급|작업치료사,치매|파킨슨|뇌졸중|암|골다공증|척추염,SEOUL_GWANAK,False,25800
457,임성민,Male,1960-06-25,7,요양보호사 1급|사회복지사 2급|간호조무사,인지장애|치매|식사보조|고혈압|와상환자,SEOUL_SEODAEMUN,False,19900
458,최동현,Male,1970-12-19,15,사회복지사 2급|요양보호사 1급|요양보호사 2급|간호사,골다공증|치매|재활|암|중풍|인지장애,SEOUL_NOWON,True,27700
459,양서연,Female,1974-05-30,3,물리치료사|작업치료사,인지장애|뇌졸중|관절염,GYEONGGI_GWANGMYEONG,False,19600
460,오태영,Male,1982-01-15,15,간호조무사|요양보호사 1급|작업치료사|사회복지사 2급|물리치료사,치매|뇌졸중|암|인지장애|척추염|골다공증,GYEONGGI_PYEONGTAEK,True,27900
461,손민준,Male,1967-02-13,10,간호조무사|간호사|요양보호사 1급,암|호스피스|와상환자|당뇨|파킨슨,SEOUL_GANGSEO,False,23500
462,김경희,Female,1986-01-25,12,물리치료사|작업치료사|재활치료사|요양보호사 1급,고혈압|척추염|중풍|식사보조|뇌졸중|당뇨,SEOUL_DOBONG,False,25100
463,안소영,Female,1974-05-16,15,간호조무사|재활치료사|작업치료사|간호사|물리치료사,재활|고혈압|암|호스피스|중풍|치매,SEOUL_EUNPYEONG,False,27900
464,황명희,Female,1953-07-09,14,재활치료사|작업치료사|요양보호사 2급|사회복지사 2급,관절염|암|재활|골다공증|식사보조|뇌졸중,SEOUL_DONGJAK,True,25900
465,임준혁,Male,1956-08-03,6,간호사|간호조무사,치매|암|뇌졸중|당뇨,SEOUL_YANGCHEON,True,21900
466,문건우,Male,1977-10-02,2,사회복지사 2급|요양보호사 1급,골다공증|당뇨|중풍,SEOUL_JUNG,False,18400
467,임현우,Male,1977-10-03,2,물리치료사,고혈압|관절염,GWANGJU_SEOGU,True,15900
468,배미선,Female,1972-07-28,10,작업치료사|사회복지사 2급|간호조무사|간호사,고혈압|골다공증|파킨슨|치매|관절염|와상환자,GYEONGGI_HWASEONG,True,25400
469,이동현,Male,1980-11-09,11,요양보호사 1급|간호사|사회복지사 2급|요양보호사 2급,식사보조|치매|파킨슨|관절염|호스피스|척추염,GYEONGGI_SEONGNAM,True,22600
470,윤보람,Female,1964-09-10,4,사회복지사 2급|물리치료사,관절염|와상환자|파킨슨,GYEONGGI_YONGIN,True,17300
471,허민정,Female,1985-06-02,6,요양보호사 2급|물리치료사,중풍|골다공증|인지장애|파킨슨,GYEONGGI_ANYANG,False,18400
472,황현우,Male,1955-04-28,12,간호조무사|작업치료사|요양보호사 1급|요양보호사 2급|물리치료사,뇌졸중|관절염|와상환자|호스피스|척추염|중풍,SEOUL_YEONGDEUNGPO,False,25000
473,김유진,Female,1989-04-14,9,재활치료사|사회복지사 2급|간호사,치매|암|파킨슨|인지장애|재활,SEOUL_DONGJAK,False,22300
474,남소영,Female,1989-04-04,9,재활치료사|작업치료사|사회복지사 2급,치매|뇌졸중|당뇨|관절염|와상환자|중풍,GYEONGGI_PAJU,False,22100
475,황서연,Female,1984-09-06,8,재활치료사|작업치료사|요양보호사 2급|간호조무사,골다공증|고혈압|인지장애|식사보조|파킨슨,SEOUL_GANGDONG,True,21400
476,백정우,Male,1976-05-24,10,사회복지사 2급|요양보호사 1급|작업치료사,파킨슨|식사보조|골다공증|당뇨|중풍,GYEONGGI_GIMPO,True,24700
477,홍하나,Female,1979-09-03,2,요양보호사 2급|요양보호사 1급,파킨슨|호스피스,SEOUL_MAPO,True,16600
478,류철수,Male,1952-05-12,15,물리치료사|사회복지사 2급|간호사|간호조무사,중풍|와상환자|뇌졸중|고혈압|관절염|골다공증,SEOUL_YONGSAN,True,25900
479,오시우,Male,1981-02-14,11,간호조무사|작업치료사|간호사|물리치료사,중풍|척추염|골다공증|재활|파킨슨|관절염,SEOUL_SEOCHO,True,23700
480,유재호,Male,1953-07-17,15,요양보호사 2급|요양보호사 1급|사회복지사 2급|재활치료사|간호사,치매|중풍|암|호스피스|고혈압|당뇨,SEOUL_JUNGNANG,False,25800
481,김미영,Female,1962-11-16,5,요양보호사 1급|물리치료사|작업치료사,재활|파킨슨|암,BUSAN_SUYEONG,False,20200
482,정숙자,Female,1985-08-21,10,요양보호사 1급|간호조무사|재활치료사,재활|와상환자|골다공증|인지장애|관절염|파킨슨,SEOUL_SEOCHO,True,25400
483,백정희,Female,1957-05-29,3,물리치료사|간호사,치매|골다공증|척추염,SEOUL_YONGSAN,False,19100
484,오현정,Female,1975-10-12,8,간호사|작업치료사|사회복지사 2급,인지장애|파킨슨|골다공증|재활,SEOUL_GANGSEO,True,23600
485,강현우,Male,1979-11-26,5,사회복지사 2급|간호사,인지장애|치매|뇌졸중,SEOUL_GANGBUK,True,19300
486,양현우,Male,1959-03-04,9,요양보호사 2급|간호조무사|물리치료사,파킨슨|와상환자|척추염|당뇨|중풍,SEOUL_JUNGNANG,False,22500
487,안경희,Female,1953-01-19,2,재활치료사|간호조무사,중풍|뇌졸중,SEOUL_JUNGNANG,False,18500
488,유시우,Male,1966-02-08,10,요양보호사 2급|요양보호사 1급|사회복지사 2급|간호사,암|재활|고혈압|골다공증|인지장애|치매,GYEONGGI_HWASEONG,False,22600
489,김지훈,Male,1983-06-23,8,요양보호사 1급|물리치료사|간호조무사|재활치료사,골다공증|척추염|암|재활|중풍,SEOUL_JONGNO,False,23000
490,송현우,Male,1988-09-02,15,간호조무사|사회복지사 2급|간호사|요양보호사 2급|물리치료사,암|호스피스|식사보조|골다공증|인지장애|중풍,SEOUL_JONGNO,False,28700
491,김혜진,Female,1975-08-05,3,물리치료사|간호사,파킨슨|골다공증|치매,GYEONGGI_PYEONGTAEK,True,17700
492,유시우,Male,1958-12-15,11,요양보호사 2급|사회복지사 2급|재활치료사|간호조무사,암|척추염|파킨슨|뇌졸중|중풍|와상환자,GYEONGGI_SIHEUNG,True,22900
493,문민준,Male,1973-05-20,6,요양보호사 1급|물리치료사|작업치료사,치매|와상환자|암|호스피스,SEOUL_NOWON,True,18400
494,홍민준,Male,1980-01-11,11,작업치료사|물리치료사|간호조무사,인지장애|식사보조|고혈압|암|뇌졸중|치매,SEOUL_JUNG,False,23600
495,오정희,Female,1958-11-03,9,요양보호사 2급|물리치료사|재활치료사,관절염|와상환자|호스피스|척추염|골다공증|재활,SEOUL_GURO,False,23600
496,황민재,Male,1968-07-23,7,간호사|물리치료사,척추염|관절염|호스피스|치매,SEOUL_EUNPYEONG,False,21600
497,오건우,Male,1965-09-20,10,요양보호사 2급|작업치료사|재활치료사|사회복지사 2급,당뇨|인지장애|골다공증|관절염|와상환자|척추염,SEOUL_SONGPA,False,25200
498,신민정,Female,1956-05-11,3,물리치료사,당뇨|골다공증|인지장애|호스피스,SEOUL_EUNPYEONG,True,17600
499,강민수,Male,1981-06-23,4,간호조무사|간호사,척추염|고혈압|치매,GYEONGGI_YONGIN,True,19500
500,황현수,Male,1966-11-27,13,요양보호사 1급|재활치료사|작업치료사|간호조무사,골다공증|고혈압|식사보조|파킨슨|척추염|암,SEOUL_GANGBUK,True,27000
501,배성호,Male,1952-04-21,7,재활치료사|사회복지사 2급|간호조무사,뇌졸중|관절염|와상환자|재활|암,SEOUL_JUNG,True,23000
502,황기철,Male,1975-09-17,14,간호사|물리치료사|간호조무사|재활치료사,인지장애|당뇨|암|뇌졸중|골다공증|호스피스,SEOUL_SEOCHO,True,25800
503,조철수,Male,1974-07-25,4,간호조무사|요양보호사 1급,골다공증|관절염|척추염,SEOUL_YANGCHEON,False,20000
504,손보람,Female,1986-11-04,12,간호조무사|간호사|사회복지사 2급|재활치료사|요양보호사 1급,파킨슨|고혈압|골다공증|암|인지장애|뇌졸중,INCHEON_YEONSU,True,24200
505,허승현,Male,1987-06-22,7,작업치료사|요양보호사 1급,인지장애|와상환자|호스피스|관절염|당뇨,SEOUL_JUNG,True,19900
506,안정은,Female,1952-03-26,15,물리치료사|사회복지사 2급|요양보호사 2급|간호사,와상환자|파킨슨|암|뇌졸중|중풍|인지장애,DAEGU_DALSEO,True,29400
507,오태영,Male,1951-06-26,7,요양보호사 1급|사회복지사 2급,재활|고혈압|식사보조|골다공증|중풍,SEOUL_SONGPA,True,21700
508,강기철,Male,1951-08-07,11,물리치료사|요양보호사 1급|요양보호사 2급|간호사,고혈압|파킨슨|당뇨|중풍|식사보조|골다공증,GYEONGGI_YONGIN,False,22800
509,송은주,Female,1985-03-07,3,사회복지사 2급|요양보호사 1급,암|관절염|중풍|고혈압,SEOUL_GEUMCHEON,False,16100
510,배하나,Female,1980-12-15,10,작업치료사|재활치료사|요양보호사 1급,파킨슨|고혈압|중풍|재활|뇌졸중|관절염,SEOUL_JONGNO,True,22300
511,백재호,Male,1970-03-25,14,요양보호사 2급|작업치료사|요양보호사 1급|물리치료사|재활치료사,관절염|중풍|뇌졸중|골다공증|고혈압|척추염,SEOUL_GANGDONG,False,25900
512,양정호,Male,1954-12-07,4,재활치료사|요양보호사 1급|요양보호사 2급,암|치매|중풍|식사보조,SEOUL_YANGCHEON,True,19900
513,백상철,Male,1988-10-11,2,요양보호사 1급|재활치료사,인지장애|와상환자,SEOUL_YONGSAN,True,17500
514,임소영,Female,1961-09-22,4,물리치료사|사회복지사 2급|요양보호사 1급,고혈압|관절염|암,GYEONGGI_PYEONGTAEK,True,18700
515,고정숙,Female,1979-11-25,7,작업치료사|사회복지사 2급|물리치료사,식사보조|암|당뇨|뇌졸중,SEOUL_GANGSEO,True,22400
